Address,ProjectedValue,Latitude,Longitude
"Heritage Park, Allen, TX",449595.55025634513,33.0759304,-96.655627
"Austin Avenue, Waco, TX",340529.4741022547,31.5426893,-97.1478239
"Avondale, Desoto, TX",360902.7293109146,32.6010712,-96.83041019999999
"Stone Valley, San Antonio, TX",423452.670690988,29.3517542,-98.6256952
"Stone Oak Meadows, San Antonio, TX",329825.4732860543,29.6437558,-98.476808
"Rainbow Estates, Garland, TX",209999.3487747768,32.9101386,-96.62039329999999
"Pinecrest Forest, Tomball, TX",278406.52702702704,30.0971621,-95.6160549
"Springbrook, Spring, TX",281478.6546970245,30.072541,-95.5122216
"Roseland Oaks, Baytown, TX",292547.21875,29.72486979999999,-94.95002530000001
"Briarwood, Plano, TX",350633.9433598506,33.0285952,-96.6731676
"Village Grove, Pasadena, TX",336828.212195122,29.64792469999999,-95.13148
"Deer Run, Prosper, TX",1009481.3103448276,33.2469809,-96.7754671
"Willow Creek, Beaumont, TX",313247.5885466506,30.0306438,-94.1864918
"Briarhill, Highland Village, TX",595127.298657983,33.0830772,-97.0643142
"Breckinridge Park Estates, Richardson, TX",500208.4814042303,32.9955539,-96.62898299999999
"Fox Run, Fort Worth, TX",285628.1585276931,32.6125859,-97.3785781
"Cuatro Vientos Norte, Laredo, TX",213249.74817081672,27.4724953,-99.454766
"Timber View Estates, Bedford, TX",435932.2212529771,32.8578747,-97.1479133
"Keningston Gardens, Garland, TX",522600.262558324,32.8886091,-96.6030341
"West Shore Estates, Garland, TX",375034.75274626113,32.8902793,-96.6026995
"Club Hill Estates, Garland, TX",395977.7054507504,32.88205,-96.6094536
"Brazos Town Center, Rosenberg, TX",339523.8418803419,29.5438804,-95.7488242
"South Overton, Lubbock, TX",150511.15713241606,33.5823013,-101.8620857
"Oak Hollow Park, San Antonio, TX",384394.0514221997,29.5815872,-98.4437853
"Overton Park, Fort Worth, TX",770429.8912946075,32.707466,-97.3805265
"East Riverside, Waco, TX",105369.20264158024,31.5685514,-97.1156117
"Walker Ranch, San Antonio, TX",509097.18423860153,29.571532,-98.5110041
"Sedona, League City, TX",467759.358490566,29.4744685,-95.1158572
"Northmoor, San Antonio, TX",177939.39971777436,29.4849555,-98.5034561
"Kodiak Crossing, Crosby, TX",294083.9558823529,29.8883036,-95.05702819999999
"Dellwood, Midland, TX",235171.0344959886,31.992085,-102.1218269
"Wild Peach Village, Brazoria, TX",255040.16738197423,29.0835816,-95.6338363
"Winfield Lakes, Fresno, TX",289418.23446893785,29.5411493,-95.48957879999999
"Richardson Heights, Richardson, TX",392439.25047922187,32.9484477,-96.74536529999999
"Atascocita Forest, Atascocita, TX",265940.49542682926,29.9665199,-95.2136187
"Hogan Acres, Burleson, TX",386747.916662992,32.5420821,-97.3208492
"Las Lomas-Stone Oak, San Antonio, TX",434026.24203731184,29.6378332,-98.4906007
"Glen Meadows, La Porte, TX",265982.976635514,29.669029,-95.0745458
"184 Association, San Antonio, TX",238691.66826240893,29.4251905,-98.4945922
"Hedwig Village, Houston, TX",1129073.4688346535,29.7809441,-95.5212311
"Round Rock Ranch, Round Rock, TX",402456.0403902612,30.4981788,-97.63989289999999
"Mesa Park, Round Rock, TX",319730.5582497709,30.525039,-97.66973229999999
"Loma Bonita, Laredo, TX",263757.5382507324,27.5776964,-99.48428659999999
"Woodland Acres, Beaumont, TX",185435.35998233256,30.080174,-94.1265562
"Wildwood West, San Antonio, TX",273420.8550867957,29.5169623,-98.6428715
"Meadows of Candleridge, Fort Worth, TX",294989.8447581551,32.6295847,-97.3942063
"Trace Ridge, Fort Worth, TX",381055.0465678118,32.8970206,-97.2848444
"Golden Hills, El Paso, TX",177349.04148139013,31.7775439,-106.480344
"Sienna Village of Anderson Springs, Missouri City, TX",395213.4215384615,29.5299768,-95.54991559999999
"Century Oaks, North Richland Hills, TX",416299.5125554688,32.880415,-97.2159287
"Murl's Lake, Weatherford, TX",387457.1282051282,32.7837273,-97.69008459999999
"Cambridge Bend Estates, Tyler, TX",536150.1638950184,32.2655199,-95.2947343
"Hillcrest, Sanger, TX",273854.46191168466,33.3542773,-97.1759681
"Alta Vista, San Antonio, TX",266568.5797704917,29.4548116,-98.5020838
"El Dorado, San Antonio, TX",251988.6737378474,29.5537432,-98.3951235
"San Pedro Colonia, Brownsville, TX",132587.6066111744,25.9814678,-97.5983219
"Country Place, Pearland, TX",320116.7769423559,29.5791766,-95.37351230000002
"Balmoral, Humble, TX",318031.8547169811,29.99883119999999,-95.26215529999999
"Hudson, Lufkin, TX",224349.25029057264,31.33191849999999,-94.7513743
"Foster Village, North Richland Hills, TX",355390.34529801505,32.8342952,-97.2289029
"Woodbridge at Monte Viejo, San Antonio, TX",266046.6171824639,29.350752,-98.4170516
"Wynnwood Haven Estates, The Colony, TX",780613.1617553616,33.0969653,-96.93433200000001
"April Sound, Montgomery, TX",326664.5545087483,30.3673757,-95.6110096
"Plantation, Burleson, TX",448996.4740638882,32.4942324,-97.2748135
"Harmony Springs, Spring, TX",500039.7871977592,30.1104492,-95.38761679999999
"Summer Lakes, Rosenberg, TX",360285.8441558442,29.539988,-95.7398556
"Benbrook Estates, Benbrook, TX",205775.14084935244,32.673188,-97.4605759
"The Crossing at Riverstone, Missouri City, TX",626188.427184466,29.5556423,-95.5755119
"Briar Meadow, Plano, TX",610200.5423936856,33.0747103,-96.76612879999999
"Timbercrest, Waco, TX",236314.2076442045,31.5630887,-97.08749639999999
"Northridge, Midlothian, TX",288796.6014892965,32.475335,-97.01031809999999
"Northampton, Converse, TX",269463.8574960994,29.5091216,-98.3266396
"Big Springs, San Antonio, TX",563897.5796814595,29.6387457,-98.4609272
"Briarcliff, Spicewood, TX",545071.5352742686,30.4114517,-98.0491273
"Dove Crossing, McAllen, TX",313719.75562779355,26.2549891,-98.2407901
"Falcon Crossing, McAllen, TX",337530.88641536376,26.2559923,-98.2392623
"Meadow Ridge/ Harvest Run, Carrollton, TX",413987.8580071826,33.0274282,-96.875311
"Southtown, Granbury, TX",305413.04833596776,32.4368513,-97.7642798
"South Grove, Granbury, TX",303080.37217407086,32.4488736,-97.7905758
"Goose Creek, Baytown, TX",131808.9841269841,29.7337477,-94.9636628
"Westpoint, Euless, TX",342601.6616079446,32.8411273,-97.0797209
"Skyline, Mesquite, TX",251848.77620601316,32.7724626,-96.63575349999999
"Heron's Bay Estates, Garland, TX",513147.4643720077,32.912624,-96.63888329999999
"Commonwealth Park, Sugar Land, TX",568244.2930996496,29.5604851,-95.5978358
"Commonwealth Estates, Sugar Land, TX",804559.6030924441,29.5622377,-95.60768730000001
"Cross Creek, San Antonio, TX",334487.8969072165,29.5118783,-98.4029036
"Lowery Farm, Laredo, TX",217448.3038849162,27.5835469,-99.5207677
"Valley Forge, San Antonio, TX",232777.4319299319,29.5557506,-98.369745
"Hammonds Addition, McAllen, TX",118386.7419148318,26.2034071,-98.23001239999999
"Quail Creek, Laredo, TX",203641.4034125225,27.5863576,-99.5221578
"Pearlbrook, Texas City, TX",275329.76404494385,29.4099381,-95.0004029
"Royal Ridge, San Antonio, TX",255454.84400066888,29.5353266,-98.36772239999999
"Laguna Vista, Granbury, TX",408201.8739893256,32.417196,-97.794385
"Lake Hills, Weatherford, TX",573454.304347826,32.7592955,-97.7972544
"Westpark, Benbrook, TX",319792.37565164216,32.6701834,-97.4803509
"Oak Terrace, McAllen, TX",314584.9513302028,26.2278963,-98.2671913
"Santa Yesenia, McAllen, TX",241720.6892335172,26.2034071,-98.23001239999999
"Hilltop, Watauga, TX",299174.6296296296,32.8896338,-97.2518857
"Westwind Meadows, Wylie, TX",331987.95646510506,33.0006447,-96.5464913
"Windsor Road, Austin, TX",2327694.198860358,30.2936434,-97.7650044
"Harvest Ridge, Fort Worth, TX",362964.1448470146,32.9672819,-97.2693319
"Highland Glen, Spring, TX",253887.15302085556,30.0799405,-95.41716009999999
"Riverpark, Sugar Land, TX",402483.81664033135,29.5703361,-95.6891891
"Village Heights, Laredo, TX",259936.6713325838,27.6015552,-99.4648366
"Lavaca, San Antonio, TX",397526.90072239615,29.4104534,-98.48389050000002
"Highlands or Russell Park, Plano, TX",621079.0190319904,33.0978553,-96.7596298
"Greengate Place, Spring, TX",213906.893959452,30.0408044,-95.3377027
"Novel Circle, Garland, TX",268251.7556369079,32.8947569,-96.6082707
"Creekside, Garland, TX",339825.72494125314,32.9395791,-96.6038429
"Holiday Hills, Greenville, TX",180976.5166390819,33.1398034,-96.1072021
"Fairfax Meadows, Plano, TX",612852.0650169699,33.0756745,-96.7741605
"Forest Village, Spring, TX",290034.607134281,30.0799405,-95.41716009999999
"Preston Meadow North, Plano, TX",633260.7998679469,33.0761927,-96.7775073
"Parkwood Hills, Fort Worth, TX",390544.04164201627,32.8805586,-97.2666345
"Hidden Creek, McKinney, TX",585734.1944086467,33.1765557,-96.6613846
"McPherson Ranch, Fort Worth, TX",358558.5712851255,32.9672448,-97.2779744
"Brookglen, La Porte, TX",236147.32126696836,29.6657838,-95.0193728
"Candel Meadow, Desoto, TX",396272.16295328765,32.5789707,-96.88737909999999
"Reservation, Richardson, TX",546397.4629174196,32.9709115,-96.7530353
"Trimmier Estates, Killeen, TX",259349.0514148452,31.0705381,-97.7413894
"Vista Del Norte, San Antonio, TX",485528.4363639252,29.5593209,-98.5134632
"Chimneystone, Sugar Land, TX",262318.377464219,29.5830173,-95.59455229999999
"Oak Hills, San Antonio, TX",361837.4374288222,29.4984921,-98.5625742
"Corinthian Point, Willis, TX",352631.2,30.464137,-95.56989899999999
"Carriagehouse, Garland, TX",299846.59848447645,32.9361215,-96.6202226
"Annalea Kingspark, Friendswood, TX",258354.32765957445,29.5293998,-95.2010447
"Plantation Creek, Missouri City, TX",364876.7770700637,29.5894578,-95.5787943
"Churchill Estates, San Antonio, TX",420805.61505221226,29.5769905,-98.52678859999999
"Lakewood, Baytown, TX",258151.80817610063,29.7687723,-95.0367085
"Plantation Colony, Sugar Land, TX",405594.12958063534,29.5885426,-95.58339
"Washington Heights, Greenville, TX",218416.01403557835,33.1392094,-96.1179884
"Magnolia Plantation, Sugar Land, TX",433618.3803632354,29.5855431,-95.58601619999999
"Crown Valley, Weatherford, TX",467111.8333333333,32.759993,-97.6617474
"Borderland, El Paso, TX",197601.57044249176,31.8834377,-106.5958239
"Custer Hill, Allen, TX",487650.3538267073,33.1144188,-96.733526
"Berkshire Village, Pasadena, TX",207776.00632911397,29.7015012,-95.16536409999999
"Forest at Stone Oak, San Antonio, TX",901803.1724022608,29.6233389,-98.500291
"Arena District, San Antonio, TX",151585.58164013404,29.4147614,-98.45269859999999
"Barrington Place, Sugar Land, TX",288528.32519173244,29.654457,-95.61294199999999
"Berkeley Place, Fort Worth, TX",661400.1331528737,32.7213518,-97.3503054
"Crestline Area, Fort Worth, TX",855142.1805436,32.7458771,-97.386775
"Fox Hollow, Weatherford, TX",293874.14285714284,32.7591759,-97.7619161
"Vista Ridge, Lewisville, TX",474621.8986513696,33.0023475,-96.9700036
"Willow Creek, Weatherford, TX",324346.7659574468,32.7606159,-97.7504615
"Goodnight Ranch, Killeen, TX",259870.91198017923,31.06959089999999,-97.78911839999999
"The Terraces at Encino Creek Owners Association, San Antonio, TX",516304.5607037708,29.6451554,-98.473215
"Encino Rio HOA, San Antonio, TX",359254.31238150777,29.6394715,-98.4383007
"Windsor Ridge Estates, Denton, TX",307192.9641502048,33.2383442,-97.1662313
"Lakewood, Burleson, TX",346967.75032991497,32.4979156,-97.3668266
"Crighton Woods, Conroe, TX",679654.2724634032,30.3108788,-95.4568757
"Old River Acres, Channelview, TX",214609.91666666663,29.8032858,-95.109336
"Wells Point, Pflugerville, TX",407521.67182302783,30.4401746,-97.6405709
"Westcliff, Fort Worth, TX",341534.45889794576,32.6921594,-97.3692131
"South Meadows, Killeen, TX",189884.8713906786,31.1054442,-97.7576993
"Cimarron, Laredo, TX",193158.20263620527,27.5535713,-99.48637079999999
"Hidden Meadow, Laredo, TX",214142.6127845063,27.5537141,-99.48428659999999
"Rock Creek, Cypress, TX",755891.8177777778,30.0021034,-95.6444806
"Braeburn Estates, Bellaire, TX",1284565.769662921,29.6960169,-95.4678066
"East Village, San Antonio, TX",172105.554692241,29.4860366,-98.37320179999999
"Huntington Place, San Antonio, TX",373678.32481369673,29.5590593,-98.581717
"Newman Village, Frisco, TX",1323325.7396309415,33.181826,-96.8545322
"Lincoln Terrace, McAllen, TX",180662.4033495056,26.2034071,-98.23001239999999
"Olivarez, McAllen, TX",172285.93550486243,26.2041579,-98.2143586
"La Floresta, McAllen, TX",307653.69778203085,26.2034071,-98.23001239999999
"Pin Oak, Willis, TX",150860.65,30.428306,-95.49909000000001
"Robson Ranch, Denton, TX",500725.9712696774,33.2148412,-97.13306829999999
"Westchase, Beaumont, TX",394716.0969513944,30.0582718,-94.1929321
"Redland Springs, San Antonio, TX",386827.6448285946,29.5919422,-98.42801809999999
"Frisco Hills, Little Elm, TX",613133.6653505609,33.210704,-96.890592
"Boca Chica, Brownsville, TX",158248.5531387046,25.9170555,-97.399322
"Ridgewood, Plano, TX",312071.59202719,33.0206171,-96.66514839999999
"Rolling Ridge Village-Rolling Ridge Club, San Antonio, TX",179578.1135528805,29.4795859,-98.5851859
"Arbor Place, Conroe, TX",269724.0243318777,30.3457168,-95.4415248
"Robinwood, Conroe, TX",229367.08536585365,30.3398303,-95.4406125
"West Bend, Burleson, TX",345931.118108879,32.5420821,-97.3208492
"Eastgate, Fort Worth, TX",240481.4315609056,32.7373238,-97.4291124
"Monticello, Fort Worth, TX",652328.0399350296,32.753611,-97.3746163
"Rush Creek, Wylie, TX",399344.1128273952,33.012626,-96.5267469
"Kreymer Estates, Wylie, TX",534195.4127004702,33.010306,-96.5186684
"Stablewood Farms, Cypress, TX",319879.9060150376,29.9917549,-95.6674881
"Stratford Estates, Plano, TX",475725.77787237166,33.0230067,-96.7435783
"Lake Conroe Forest, Montgomery, TX",201837.50627615064,30.3882613,-95.69633549999999
"Cross Creek, Plano, TX",405320.5174815321,33.0823233,-96.7159532
"Ridgewood Park, Garland, TX",320409.7242028748,32.8891908,-96.6248697
"Promontory Pointe-Heights, San Antonio, TX",455628.964177532,29.5736157,-98.5477683
"Gingerbread Village, Waxahachie, TX",275009.94424487255,32.4130476,-96.8704322
"River Oaks, Waxahachie, TX",295539.3661687148,32.4007953,-96.8273306
"Montgomery Farm, Allen, TX",752634.3936885605,33.0857201,-96.6882362
"Balboa Acres, McAllen, TX",135402.37727297633,26.1719161,-98.2607713
"Heights Park, Richardson, TX",439283.4765210461,32.9595023,-96.74431729999999
"Parkwood, Pasadena, TX",203976.84210526315,29.7075819,-95.15754290000001
"Maxwell Creek North, Murphy, TX",634006.8656009262,33.0157978,-96.603258
"Fairfax Hill, Plano, TX",631175.1867264119,33.0672004,-96.7754992
"Eldridge Lake, Sugar Land, TX",409097.5722540124,29.6608156,-95.6162265
"Silverstone at Pearson Ranch, Weatherford, TX",397767.3483146068,32.7797645,-97.71956349999999
"Bedingher Place, Weatherford, TX",388002.3174603175,32.7592955,-97.7972544
"Alexandra Meadows, Fort Worth, TX",304823.75117174984,32.8591157,-97.329455
"The Highlands, Sugar Land, TX",299867.2580853048,29.596271,-95.6057168
"Cimarron Estates, Wylie, TX",360777.6928068116,33.005774,-96.59270049999999
"Stafford Run, Stafford, TX",282224.0990990991,29.607689,-95.5400738
"Foster Park, Fort Worth, TX",496906.2323691384,32.6830977,-97.3800199
"Windfern, McAllen, TX",199070.21667500507,26.2034071,-98.23001239999999
"Sugarmill, Sugar Land, TX",394672.8282013394,29.6334624,-95.6313375
"Mitchell Boulevard, Fort Worth, TX",151541.49824666383,32.713829,-97.28883
"Oakwood Glen, Spring, TX",255059.80322684592,30.0321667,-95.5257018
"Oakbrook Estates, Pearland, TX",353627.9673913043,29.5635666,-95.2860474
"Westwood, Lewisville, TX",289394.5517144786,33.0317744,-97.0215487
"Echo Hills, Watauga, TX",273704.90654205607,32.874837,-97.2498556
"Oakland Estates, San Antonio, TX",402901.0028809502,29.5365009,-98.5968293
"Briar Glen, Dickinson, TX",230436.26666666663,29.4667849,-95.0279842
"River Plantation, Conroe, TX",315831.32859783474,30.249395,-95.444062
"Villages of Hidden Lake, Pflugerville, TX",420936.8298042156,30.45024769999999,-97.56602749999999
"East Oaks, Denton, TX",312009.9612300818,33.2153379,-97.124989
"Graystone Hills, Conroe, TX",456512.0420825277,30.3437366,-95.4917734
"Pheasant Creek, Sugar Land, TX",259818.9867256637,29.6384581,-95.6718269
"Saratoga, Fort Worth, TX",462474.0972686883,32.9041902,-97.2718651
"Cielo Vista, McAllen, TX",202308.45503704168,26.2034071,-98.23001239999999
"Crestgate, Midland, TX",372617.3503531722,32.0354978,-102.1361165
"Artesia, Prosper, TX",555685.8257839722,33.2362801,-96.8540548
"Benbrook Lakeside, Benbrook, TX",265246.1931599866,32.6287332,-97.4678881
"Coventry Hills, Fort Worth, TX",340826.825504265,32.8965949,-97.2801228
"Pirates Cove, Galveston, TX",997040.1949152544,29.2159388,-94.94617679999999
"Pirates Beach, Galveston, TX",636233.850174216,29.2044545,-94.9364053
"Montclair, Highland Village, TX",466241.0972608293,33.091788,-97.0466759
"Woodland Estates, Mansfield, TX",416558.9349628221,32.6051251,-97.1634971
"Lakewood Estates, Highland Village, TX",451371.28044665646,33.1599851,-97.0973559
"Browning Heights North, Watauga, TX",257873.134529148,32.82458830000001,-97.27209520000001
"Nicholstone, Dickinson, TX",200042.4971098266,29.458616,-95.036135
"Bell Manor, Bedford, TX",306818.4736957166,32.831352,-97.13655399999999
"Cypresswood Glenn, Spring, TX",383828.2305515106,30.0595216,-95.4295657
"Willow Crest, Plano, TX",519149.42022379255,33.0258521,-96.6872985
"Hillshire Heights, Tyler, TX",319343.59758165735,32.2828817,-95.3108319
"Meadowcreek Estates, Rockwall, TX",343848.9024289344,32.9090739,-96.4500618
"Hunters Chase II, San Antonio, TX",267318.2874235268,29.5575734,-98.5551529
"Feather Ridge, San Antonio, TX",232956.66244314247,29.562268,-98.366523
"Lorrence Creek, San Antonio, TX",353107.17097054166,29.5812129,-98.4609272
"Harriet Creek Ranch, Justin, TX",316516.3939921165,33.0439961,-97.3164084
"Pershing Place, Killeen, TX",172951.44046407662,31.1083462,-97.750569
"Jefferson-Monticello Park, San Antonio, TX",311045.8315820125,29.4651291,-98.5386161
"Woodlawn Hills, San Antonio, TX",212413.52433636755,29.4630901,-98.57484880000001
"Hillcrest, San Antonio, TX",228182.24154912937,29.4854789,-98.56248749999999
"Tiffany Park, Bryan, TX",407165.1662236213,30.6563608,-96.30333639999999
"Lost Creek, Richmond, TX",344126.78089887643,30.2816932,-97.83965649999999
"Southern Acres, Greenville, TX",236201.63343262105,33.1398034,-96.1072021
"Middle Glen, Garland, TX",240773.25224391744,32.8562857,-96.5954219
"Falcon Ridge, Fort Worth, TX",276712.3688459923,32.7642856,-97.2393591
"Encino Park, San Antonio, TX",398383.387102738,29.6279419,-98.44995589999999
